SearchDate,MonthYear,Institution,CellPhone_Disc,CellPhone_Amnt,Cocaine_Disc,Cocaine_Amnt (Grams),Hash_Disc,Hash_Amnt (Grams),Heroin_Disc,Heroin_Amnt (Grams),Marijuana_Disc,Marijuana_Amnt (Grams),Methamphetamine_Disc,Methamphetamine_Amnt (Grams),Tobacco_Disc,Tobacco_Amnt (Grams),ButaneHoneyOil_Disc,ButaneHoneyOil_Amnt (Grams),Suboxone_Disc,Suboxone_Amnt (Grams),Fentanyl_Disc,Fentanyl_Amnt (Grams)
Jul-18,07-2018,DVI,1,1,0,0,0,0,0,0,1,9.7,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,FOL,3,18,0,0,0,0,0,0,1,2.5,0,0,4,420.57,0,0,0,0,0,0
Jul-18,07-2018,HDSP,0,0,0,0,0,0,0,0,2,7.3,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,ISP,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,KVSP,7,10,0,0,0,0,0,0,0,0,1,21.8,0,0,0,0,0,0,0,0
Jul-18,07-2018,LAC,6,8,0,0,0,0,2,8.3,2,7,1,9.7,0,0,0,0,0,0,0,0
Jul-18,07-2018,MCSP,0,0,0,0,0,0,0,0,3,19.7,0,0,1,5,0,0,0,0,0,0
Jul-18,07-2018,NKSP,0,0,0,0,0,0,0,0,1,2.2,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,PBSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,PVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,RJD,10,18,0,0,0,0,0,0,2,66.3,0,0,4,427.6,0,0,0,0,0,0
Jul-18,07-2018,SAC,6,48,0,0,0,0,2,6.01,3,7.37,2,1.31,1,105,0,0,0,0,0,0
Jul-18,07-2018,SATF,1,1,0,0,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,SCC,3,8,0,0,0,0,0,0,1,0.1,2,34.6,1,48.6,0,0,0,0,0,0
Jul-18,07-2018,SOL,0,0,0,0,0,0,0,0,2,6.32,1,0.95,0,0,0,0,0,0,0,0
Jul-18,07-2018,SQ,12,21,0,0,0,0,9,19.99,16,414.26,16,145.86,5,632.78,0,0,0,0,0,0
Jul-18,07-2018,SVSP,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,VSP,1,1,0,0,0,0,0,0,3,13.3,2,10,1,3,0,0,0,0,0,0
Jul-18,07-2018,WSP,5,8,0,0,0,0,3,2.86,0,0,1,0.3,0,0,0,0,0,0,0,0
Aug-18,08-2018,ASP,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,CAC,0,0,0,0,0,0,1,14.5,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,CAL,3,4,0,0,0,0,1,1.5,1,0.5,1,0.54,1,2.08,0,0,0,0,0,0
Aug-18,08-2018,CCC,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,CCI,0,0,0,0,0,0,0,0,0,0,1,4.7,1,1,0,0,0,0,0,0
Aug-18,08-2018,CCWF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,CEN,0,0,0,0,0,0,0,0,1,36.2,1,17.3,0,0,0,0,0,0,0,0
Aug-18,08-2018,CHCF,0,0,0,0,0,0,0,0,1,22.6,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,CIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,CIW,0,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,CMC,0,0,0,0,0,0,0,0,0,0,0,0,1,453,0,0,0,0,0,0
Aug-18,08-2018,CMF,3,4,0,0,0,0,0,0,4,10.7,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,COR,20,94,0,0,0,0,1,0.5,1,1.8,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,CRC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,CTF,3,4,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0
Aug-18,08-2018,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,DVI,5,5,0,0,0,0,1,0.4,3,3.55,2,2.2,1,138,0,0,0,0,0,0
Aug-18,08-2018,FOL,9,15,0,0,0,0,0,0,10,126.1,0,0,9,808.16,0,0,0,0,0,0
Aug-18,08-2018,HDSP,0,0,0,0,0,0,5,104.4,6,6.8,2,45.4,0,0,0,0,0,0,0,0
Aug-18,08-2018,ISP,2,3,0,0,0,0,1,17.4,1,0.61,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,KVSP,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,LAC,19,42,0,0,0,0,0,0,6,46.1,2,14.7,2,16.3,0,0,0,0,0,0
Aug-18,08-2018,MCSP,0,0,0,0,0,0,0,0,4,12.46,0,0,1,42.9,0,0,0,0,0,0
Aug-18,08-2018,NKSP,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,PBSP,0,0,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,PVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,RJD,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,SAC,7,11,0,0,0,0,0,0,2,7.405,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,SATF,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,SCC,1,1,0,0,0,0,0,0,0,0,3,29.9,1,8.7,0,0,0,0,0,0
Aug-18,08-2018,SOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,SQ,0,0,0,0,0,0,0,0,3,18.03,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,SVSP,1,1,0,0,0,0,1,13.8,0,0,1,2,0,0,0,0,0,0,0,0
Aug-18,08-2018,VSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,WSP,1,1,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,CAC,4,10,0,0,0,0,2,15.71,1,28.7,1,3.3,0,0,0,0,0,0,0,0
Sep-18,09-2018,CAL,2,2,0,0,0,0,3,35.2,0,0,1,35,0,0,0,0,0,0,0,0
Sep-18,09-2018,CCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,CCI,2,3,0,0,0,0,0,0,0,0,1,0.1,1,1,0,0,0,0,0,0
Sep-18,09-2018,CCWF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,CEN,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,CHCF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,CIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,CIW,0,0,0,0,0,0,1,4.1,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,CMC,7,8,0,0,0,0,0,0,1,0.5,1,0.03,3,298.5,0,0,0,0,0,0
Sep-18,09-2018,CMF,3,12,0,0,0,0,1,1,2,3,3,27.5,1,40,0,0,0,0,0,0
Sep-18,09-2018,COR,2,13,0,0,0,0,1,0.01,1,0.2,0,0,1,99.5,0,0,0,0,0,0
Sep-18,09-2018,CRC,4,4,0,0,0,0,1,0.2,3,11.4,0,0,1,1,0,0,0,0,0,0
Sep-18,09-2018,CTF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,CVSP,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0
Sep-18,09-2018,DVI,0,0,0,0,0,0,1,0.2,1,0.7,1,4.3,1,14,0,0,0,0,0,0
Sep-18,09-2018,FOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,HDSP,0,0,0,0,0,0,1,1.6,2,29.5,1,1,0,0,0,0,0,0,0,0
Sep-18,09-2018,ISP,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,KVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,LAC,1,1,0,0,0,0,0,0,0,0,2,8.5,0,0,0,0,0,0,0,0
Sep-18,09-2018,MCSP,0,0,0,0,0,0,0,0,0,0,0,0,1,113,0,0,0,0,0,0
Sep-18,09-2018,NKSP,1,1,0,0,0,0,1,0.2,1,3.2,1,0.9,0,0,0,0,0,0,0,0
Sep-18,09-2018,PBSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,PVSP,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0
Sep-18,09-2018,RJD,8,13,0,0,0,0,1,23.3,3,12.2,2,64.5,3,421.1,0,0,0,0,0,0
Sep-18,09-2018,SAC,4,4,0,0,0,0,0,0,1,0.17,0,0,1,11.8,0,0,0,0,0,0
Sep-18,09-2018,SATF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,SCC,4,6,0,0,0,0,0,0,3,57.3,2,81.2,2,28.8,0,0,0,0,0,0
Sep-18,09-2018,SOL,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,SQ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,SVSP,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,VSP,0,0,0,0,0,0,0,0,1,5.88,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,WSP,8,19,0,0,0,0,0,0,2,5.58,0,0,6,406.58,0,0,0,0,0,0
Oct-18,10-2018,ASP,2,3,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,0,0
Oct-18,10-2018,CAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,CAL,1,1,0,0,0,0,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,CCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,CCI,0,0,0,0,0,0,0,0,0,0,1,4.16,0,0,0,0,0,0,0,0
Oct-18,10-2018,CCWF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,CEN,2,3,0,0,0,0,0,0,1,114.6,0,0,1,494.6,0,0,0,0,0,0
Oct-18,10-2018,CHCF,2,3,0,0,0,0,0,0,1,3.63,0,0,1,92.28,0,0,0,0,0,0
Oct-18,10-2018,CIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,CIW,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,CMC,17,30,0,0,0,0,0,0,3,30.26,0,0,10,847.2,0,0,0,0,0,0
Oct-18,10-2018,CMF,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,COR,3,9,0,0,0,0,0,0,0,0,1,0.1,1,199.2,0,0,0,0,0,0
Oct-18,10-2018,CRC,3,7,0,0,0,0,0,0,0,0,0,0,3,144,0,0,0,0,0,0
Oct-18,10-2018,CTF,0,0,0,0,0,0,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,CVSP,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,DVI,4,18,0,0,0,0,0,0,2,25,0,0,4,48,0,0,0,0,0,0
Oct-18,10-2018,FOL,4,4,0,0,0,0,0,0,0,0,0,0,1,17.8,0,0,0,0,0,0
Oct-18,10-2018,HDSP,0,0,0,0,0,0,1,1,1,0.2,1,11.3,0,0,0,0,0,0,0,0
Oct-18,10-2018,ISP,8,11,0,0,0,0,1,0.2,1,2.17,1,1.97,0,0,0,0,0,0,0,0
Oct-18,10-2018,KVSP,6,24,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,LAC,4,7,0,0,0,0,0,0,7,69.3,1,1,3,154.6,0,0,0,0,0,0
Oct-18,10-2018,MCSP,1,1,0,0,0,0,1,24.6,1,3.8,1,27.3,1,22,0,0,0,0,0,0
Oct-18,10-2018,NKSP,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,PBSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,PVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,RJD,11,14,0,0,0,0,0,0,2,33.5,0,0,5,576,0,0,0,0,0,0
Oct-18,10-2018,SAC,8,15,0,0,0,0,1,1.05,0,0,0,0,1,45.23,0,0,0,0,0,0
Oct-18,10-2018,SATF,4,5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
Oct-18,10-2018,SCC,5,11,0,0,0,0,2,8.9,1,10,2,205.7,4,2223.9,0,0,0,0,0,0
Oct-18,10-2018,SOL,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,SQ,2,2,0,0,0,0,0,0,0,0,0,0,1,1.18,0,0,0,0,0,0
Oct-18,10-2018,SVSP,1,1,0,0,0,0,0,0,1,25.3,1,26.5,0,0,0,0,0,0,0,0
Oct-18,10-2018,VSP,0,0,0,0,0,0,0,0,1,53.9,1,30.4,0,0,0,0,0,0,0,0
Oct-18,10-2018,WSP,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,ASP,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,CAC,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,CAL,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,CCC,1,2,0,0,0,0,0,0,3,13.3,0,0,1,55,0,0,0,0,0,0
Nov-18,11-2018,CCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,CCWF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,CEN,2,4,0,0,0,0,2,6.3,1,0.4,0,0,1,2.5,0,0,0,0,0,0
Nov-18,11-2018,CHCF,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,CIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,CIW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,CMC,3,6,0,0,0,0,0,0,1,14.9,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,CMF,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,COR,18,40,0,0,0,0,2,1.1,1,8.9,1,0.3,2,4.9,0,0,0,0,0,0
Nov-18,11-2018,CRC,0,0,0,0,0,0,0,0,0,0,1,1.2,0,0,0,0,0,0,0,0
Nov-18,11-2018,CTF,2,4,0,0,0,0,1,18,1,0.94,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,DVI,1,5,0,0,0,0,0,0,3,8,0,0,3,443,0,0,0,0,0,0
Nov-18,11-2018,FOL,3,4,0,0,0,0,0,0,2,0.8,1,0.6,0,0,0,0,0,0,0,0
Nov-18,11-2018,HDSP,0,0,0,0,0,0,0,0,0,0,1,18.9,0,0,0,0,0,0,0,0
Nov-18,11-2018,ISP,5,10,0,0,0,0,1,1,0,0,0,0,1,8.3,0,0,0,0,0,0
Nov-18,11-2018,KVSP,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,LAC,1,1,0,0,0,0,1,5.8,2,9.7,7,120,0,0,0,0,0,0,0,0
Nov-18,11-2018,MCSP,1,1,0,0,0,0,0,0,0,0,0,0,1,4.6,0,0,0,0,0,0
Nov-18,11-2018,NKSP,0,0,0,0,0,0,1,10.7,0,0,1,10.5,0,0,0,0,0,0,0,0
Nov-18,11-2018,PBSP,0,0,0,0,0,0,1,29.4,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,PVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,RJD,2,4,0,0,0,0,1,0.4,5,7.3,2,3.7,0,0,0,0,0,0,0,0
Nov-18,11-2018,SAC,12,42,0,0,0,0,2,1.16,4,62.79,0,0,6,66.96,0,0,0,0,0,0
Nov-18,11-2018,SATF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,SCC,6,36,1,0.4,0,0,4,0.75,6,299.1,5,163.5,8,1229.5,0,0,0,0,0,0
Nov-18,11-2018,SOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,SQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,SVSP,3,9,0,0,0,0,0,0,2,0.51,0,0,1,57.4,0,0,0,0,0,0
Nov-18,11-2018,VSP,1,1,0,0,0,0,1,0.88,0,0,1,0.01,1,1,0,0,0,0,0,0
Nov-18,11-2018,WSP,8,31,0,0,0,0,0,0,1,1.58,1,6.3,1,29.3,0,0,0,0,0,0
Dec-18,12-2018,ASP,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,CAC,0,0,0,0,0,0,1,2,0,0,1,27,0,0,0,0,0,0,0,0
Dec-18,12-2018,CAL,5,9,0,0,0,0,3,173.05,1,76.9,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,CCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,CCI,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,CCWF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,CEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,CHCF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,CIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,CIW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,CMC,2,2,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
Dec-18,12-2018,CMF,7,17,0,0,0,0,0,0,6,13.6,0,0,1,72.8,0,0,0,0,0,0
Dec-18,12-2018,COR,6,22,0,0,0,0,1,0.6,2,3.4,0,0,4,643,0,0,0,0,0,0
Dec-18,12-2018,CRC,1,1,0,0,0,0,0,0,1,9.1,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,CTF,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,DVI,2,11,0,0,0,0,0,0,5,36.04,0,0,2,401,0,0,0,0,0,0
Dec-18,12-2018,FOL,14,57,0,0,0,0,0,0,3,77.6,1,2.1,7,2244.2,0,0,0,0,0,0
Dec-18,12-2018,HDSP,0,0,0,0,0,0,4,166.7,4,90.1,2,0.2,0,0,0,0,0,0,0,0
Dec-18,12-2018,ISP,3,4,0,0,0,0,1,1,0,0,0,0,1,7.54,0,0,0,0,0,0
Dec-18,12-2018,KVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,LAC,2,6,0,0,0,0,0,0,0,0,0,0,1,177.2,0,0,0,0,0,0
Dec-18,12-2018,MCSP,0,0,0,0,0,0,0,0,0,0,1,14.4,0,0,0,0,0,0,0,0
Dec-18,12-2018,NKSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,PBSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,PVSP,4,20,0,0,0,0,0,0,1,3,1,2,1,81,0,0,0,0,0,0
Dec-18,12-2018,RJD,4,6,0,0,0,0,0,0,0,0,0,0,1,3.8,0,0,0,0,0,0
Dec-18,12-2018,SAC,6,7,0,0,0,0,2,2.27,0,0,0,0,1,195.94,0,0,0,0,0,0
Dec-18,12-2018,SATF,2,2,0,0,0,0,1,0.5,0,0,1,2,0,0,0,0,0,0,0,0
Dec-18,12-2018,SCC,1,22,0,0,0,0,0,0,1,0.2,1,4.6,2,20.6,0,0,0,0,0,0
Dec-18,12-2018,SOL,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,SQ,4,16,0,0,0,0,0,0,10,155.6,4,7.12,0,0,0,0,0,0,0,0
Dec-18,12-2018,SVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,VSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,WSP,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,ASP,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,CAC,2,2,0,0,0,0,0,0,0,0,2,28.8,0,0,0,0,0,0,0,0
Jan-19,01-2019,CAL,3,12,0,0,0,0,2,8.85,1,4.3,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,CCC,1,1,0,0,0,0,0,0,1,2,0,0,1,907.19,0,0,0,0,0,0
Jan-19,01-2019,CCI,2,3,0,0,0,0,1,39,0,0,1,3.1,0,0,0,0,0,0,0,0
Jan-19,01-2019,CCWF,1,2,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,CEN,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,CHCF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,CIM,0,0,0,0,0,0,0,0,1,0.1,2,2.8,0,0,0,0,0,0,0,0
Jan-19,01-2019,CIW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,CMC,1,1,0,0,0,0,0,0,2,2.6,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,CMF,15,28,0,0,0,0,0,0,2,4.6,2,1.6,5,10,0,0,0,0,0,0
Jan-19,01-2019,COR,2,4,0,0,0,0,0,0,2,3.4,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,CRC,1,1,0,0,0,0,0,0,0,0,1,18.4,0,0,0,0,0,0,0,0
Jan-19,01-2019,CTF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0
Jan-19,01-2019,DVI,5,12,0,0,0,0,1,1.5,3,7,0,0,1,530,0,0,0,0,0,0
Jan-19,01-2019,FOL,3,7,0,0,0,0,1,26.9,0,0,0,0,1,72.8,0,0,0,0,0,0
Jan-19,01-2019,HDSP,0,0,0,0,0,0,0,0,3,33,2,3,0,0,0,0,0,0,0,0
Jan-19,01-2019,ISP,5,26,0,0,0,0,2,76.48,0,0,3,234.66,0,0,0,0,0,0,0,0
Jan-19,01-2019,KVSP,19,81,0,0,0,0,1,1,2,28.6,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,LAC,2,8,0,0,0,0,0,0,2,2.6,2,23.9,3,265.5,0,0,0,0,0,0
Jan-19,01-2019,MCSP,6,14,0,0,0,0,6,10.98,11,19.82,0,0,5,29,0,0,0,0,0,0
Jan-19,01-2019,NKSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,PBSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,PVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,RJD,7,9,0,0,0,0,1,23,0,0,0,0,4,155.3,0,0,0,0,0,0
Jan-19,01-2019,SAC,9,28,0,0,0,0,1,1.42,2,1.01,0,0,3,1714.11,0,0,0,0,0,0
Jan-19,01-2019,SATF,0,0,0,0,0,0,0,0,0,0,1,4.6,0,0,0,0,0,0,0,0
Jan-19,01-2019,SCC,10,26,1,14.2,0,0,0,0,2,16.6,0,0,8,4166,0,0,0,0,0,0
Jan-19,01-2019,SOL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,SQ,0,0,0,0,0,0,0,0,1,16.16,1,1.78,0,0,0,0,0,0,0,0
Jan-19,01-2019,SVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,VSP,0,0,0,0,0,0,0,0,1,72.26,0,0,0,0,0,0,0,0,0,0
Jan-19,01-2019,WSP,2,10,0,0,0,0,0,0,2,5.41,1,29.24,2,43.52,0,0,0,0,0,0
Feb-19,02-2019,ASP,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,CAC,2,2,0,0,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,CAL,1,5,0,0,0,0,0,0,1,3.64,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,CCC,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,CCI,0,0,0,0,0,0,1,1.45,1,11.4,2,10.8,0,0,0,0,0,0,0,0
Feb-19,02-2019,CCWF,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,CEN,0,0,0,0,0,0,0,0,1,1.6,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,CHCF,0,0,0,0,0,0,0,0,0,0,0,0,2,14.67,0,0,0,0,0,0
Feb-19,02-2019,CIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-19,02-2019,CIW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
